Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,DailyCases,CumulativeCases,Deaths
2020-06-29,S92000003,Scotland,14,18280,334.4310281741676,1.3538236370289058,1,2546,46.57885107939993,2988,205500,3759.6048298573,8448,22,0.2604166666666666,0.2592683711511894,3969,4479,3.0,,0.0,,14,8,14,18280,2546
2020-06-30,S92000003,Scotland,8,18288,334.57738748627884,1.1342846688620565,0,2546,46.57885107939993,3651,209151,3826.3995609220633,12223,19,0.1554446535220486,0.229901835565449,4030,8193,1.0,,0.0,,10,9,8,18288,2546
2020-07-01,S92000003,Scotland,11,18299,334.7786315404317,1.1891694109037687,0,2546,46.57885107939993,3538,212689,3891.1269667032566,11979,16,0.133567075715836,0.2193367257413581,3767,8212,2.0,,0.0,,8,8,11,18299,2546
2020-07-02,S92000003,Scotland,13,18312,335.0164654226125,1.079399926820344,0,2546,46.57885107939993,3037,215726,3946.688620563484,10378,17,0.1638080555020235,0.1850011990818459,3447,6931,2.0,,0.0,,5,12,13,18312,2546
2020-07-03,S92000003,Scotland,6,18318,335.1262349066959,1.079399926820344,1,2547,46.59714599341383,2829,218555,3998.444932308818,9122,10,0.1096250822188116,0.168449423060726,3374,5748,2.0,,0.0,,4,6,6,18318,2547
2020-07-04,S92000003,Scotland,5,18323,335.2177094767655,1.0976948408342482,0,2547,46.59714599341383,1612,220167,4027.936333699232,4369,8,0.183108262760357,0.1638850797685541,2520,1849,2.0,,0.0,,6,2,5,18323,2547
2020-07-05,S92000003,Scotland,2,18325,335.2542993047933,1.079399926820344,1,2548,46.61544090742774,1261,221428,4051.006220270765,3414,6,0.1757469244288224,0.1635159261174978,2448,966,2.0,,0.0,,6,0,2,18325,2548
2020-07-06,S92000003,Scotland,8,18333,335.4006586169045,0.9696304427369192,0,2548,46.61544090742774,2795,224223,4102.140504939627,8973,18,0.2006018054162487,0.1554798372423831,4020,4953,4.0,,0.0,,13,5,8,18333,2548
2020-07-07,S92000003,Scotland,11,18344,335.6019026710574,1.0245151847786316,0,2548,46.61544090742774,3206,227429,4160.793999268204,12551,12,0.0956099115608318,0.1431250616918369,4201,8350,2.0,,0.0,,1,11,11,18344,2548
2020-07-08,S92000003,Scotland,10,18354,335.78485181119646,1.0062202707647274,0,2548,46.61544090742774,3187,230616,4219.099890230516,13534,13,0.0960543815575587,0.1347427856466851,3586,9948,1.0,,1.0,,1,12,10,18354,2548
2020-07-09,S92000003,Scotland,8,18362,335.9312111233077,0.9147457006952068,0,2548,46.61544090742774,2981,233597,4273.637028905964,11869,11,0.0926784059314179,0.1221957638801854,3854,8015,1.0,,1.0,,2,9,8,18362,2548
2020-07-10,S92000003,Scotland,12,18374,336.1507500914745,1.0245151847786316,0,2548,46.61544090742774,2531,236128,4319.941456275155,8899,13,0.1460838296437802,0.1273404706881101,3471,5428,3.0,,0.0,,1,12,12,18374,2548
2020-07-11,S92000003,Scotland,9,18383,336.3154043175997,1.0976948408342482,0,2548,46.61544090742774,1606,237734,4349.323088181486,4479,12,0.2679169457468184,0.1333982014783659,2700,1779,3.0,,0.0,,8,4,9,18383,2548
2020-07-12,S92000003,Scotland,2,18385,336.3519941456275,1.0976948408342482,0,2548,46.61544090742774,1337,239071,4373.783388218076,3567,5,0.1401738155312587,0.1315130260521042,2429,1138,1.0,,0.0,,3,2,2,18385,2548
2020-07-13,S92000003,Scotland,18,18403,336.6813025978778,1.2806439809732897,0,2548,46.61544090742774,3014,242085,4428.924259055983,9704,24,0.2473206924979389,0.1393124158320821,4472,5232,1.0,,0.0,,8,16,18,18403,2548
2020-07-14,S92000003,Scotland,10,18413,336.86425173801683,1.262349066959385,0,2548,46.61544090742774,3414,245499,4491.383095499451,14817,13,0.0877370587838293,0.1360869760277557,4901,9916,2.0,,0.0,,3,10,10,18413,2548
2020-07-15,S92000003,Scotland,16,18429,337.1569703622393,1.37211855104281,0,2548,46.61544090742774,3078,248577,4547.694840834248,14011,20,0.1427449860823638,0.1455171799364476,4150,9861,1.0,,0.0,,3,17,16,18429,2548
2020-07-16,S92000003,Scotland,21,18450,337.5411635565313,1.609952433223564,0,2548,46.61544090742774,2725,251302,4597.548481522137,11860,23,0.193929173693086,0.1633574409314344,4280,7580,3.0,,0.0,,1,22,21,18450,2548
2020-07-17,S92000003,Scotland,8,18458,337.68752286864253,1.5367727771679471,0,2548,46.61544090742774,2556,253858,4644.310281741676,8946,10,0.1117818019226469,0.1587914044877122,3688,5258,2.0,,0.0,,4,6,8,18458,2548
2020-07-18,S92000003,Scotland,13,18471,337.92535675082325,1.609952433223564,0,2548,46.61544090742774,1389,255247,4669.721917306989,4089,16,0.3912937148447053,0.1656864793862137,2699,1390,1.0,,0.0,,5,11,13,18471,2548
2020-07-19,S92000003,Scotland,17,18488,338.23637028905966,1.8843761434321256,0,2548,46.61544090742774,1690,256937,4700.640321990487,4049,17,0.4198567547542604,0.182287035390361,2453,1596,2.0,,0.0,,3,14,17,18488,2548
2020-07-20,S92000003,Scotland,13,18501,338.4742041712404,1.7929015733626052,0,2548,46.61544090742774,3367,260304,4762.239297475302,10984,17,0.1547705753823743,0.1687125487230205,4967,6017,1.0,,0.0,,2,15,13,18501,2548
2020-07-21,S92000003,Scotland,19,18520,338.8218075375046,1.9575557994877424,0,2548,46.61544090742774,3327,263631,4823.106476399561,15045,22,0.1462279827185111,0.181201438014612,4946,10099,2.0,,0.0,,2,20,19,18520,2548
2020-07-22,S92000003,Scotland,16,18536,339.11452616172704,1.9575557994877424,0,2548,46.61544090742774,3344,266975,4884.284668862057,15129,25,0.1652455548945733,0.1854440672163419,4512,10617,2.0,,0.0,,7,18,16,18536,2548
2020-07-23,S92000003,Scotland,23,18559,339.5353091840468,1.9941456275155507,0,2548,46.61544090742774,3012,269987,4939.388949871935,12843,26,0.2024449116250097,0.1870999507631708,4196,8647,3.0,,0.0,,3,23,23,18559,2548
2020-07-24,S92000003,Scotland,11,18570,339.73655323819975,2.049030369557263,0,2548,46.61544090742774,2724,272711,4989.22429564581,9814,15,0.1528428775219074,0.1917918641335316,4066,5748,1.0,,0.0,,2,13,11,18570,2548
2020-07-25,S92000003,Scotland,3,18573,339.7914379802415,1.8660812294182216,1,2549,46.63373582144164,1608,274319,5018.642517380168,4383,5,0.1140771161305042,0.1757858457790635,2570,1813,4.0,,1.0,,1,4,3,18573,2549
2020-07-26,S92000003,Scotland,7,18580,339.91950237833885,1.68313208927918,0,2549,46.63373582144164,1588,275907,5047.694840834248,4176,8,0.1915708812260536,0.1630419764003647,2725,1451,0.0,,0.0,,1,7,7,18580,2549
2020-07-27,S92000003,Scotland,13,18593,340.1573362605196,1.68313208927918,0,2549,46.63373582144164,3111,279018,5104.610318331504,10710,16,0.1493930905695611,0.1622746185852981,5064,5646,4.0,,0.0,,2,14,13,18593,2549
2020-07-28,S92000003,Scotland,22,18615,340.55982436882545,1.7380168313208928,0,2549,46.63373582144164,3176,282194,5162.714965239664,15975,26,0.162754303599374,0.1656853347939203,4945,11030,0.0,,0.0,,3,23,22,18615,2549
2020-07-29,S92000003,Scotland,28,18643,341.0720819612148,1.9575557994877424,0,2549,46.63373582144164,3107,285301,5219.557263080864,15845,38,0.2398232881035026,0.1817047704282266,4290,11555,4.0,,0.0,,4,34,28,18643,2549
2020-07-30,S92000003,Scotland,27,18670,341.5660446395902,2.030735455543359,0,2549,46.63373582144164,2961,288262,5273.728503476033,13415,32,0.2385389489377562,0.1883796657606501,4485,8930,4.0,,0.0,,3,29,27,18670,2549
2020-07-31,S92000003,Scotland,21,18691,341.95023783388217,2.2136845956824005,0,2549,46.63373582144164,2737,290999,5323.801683132089,9743,23,0.236066919839885,0.1993346532519832,3980,5763,4.0,,0.0,,2,21,21,18691,2549
2020-08-01,S92000003,Scotland,22,18713,342.35272594218804,2.561287961946579,0,2549,46.63373582144164,1803,292802,5356.787413099159,4874,26,0.5334427574887156,0.2261232572453103,2692,2182,1.0,,0.0,,4,22,22,18713,2549
2020-08-02,S92000003,Scotland,19,18732,342.70032930845224,2.7808269301134283,0,2549,46.63373582144164,2095,294897,5395.115257958288,4773,19,0.3980724910957469,0.2389327669741819,2673,2100,2.0,,0.0,,0,19,19,18732,2549
2020-08-03,S92000003,Scotland,60,18792,343.7980241492865,3.640687888766923,0,2549,46.63373582144164,3659,298556,5462.0563483351625,12024,70,0.5821689953426481,0.3052877402183981,4946,7078,3.0,,0.0,,8,62,60,18792,2549
2020-08-04,S92000003,Scotland,57,18849,344.84083424807903,4.281009879253568,0,2549,46.63373582144164,4434,302990,5543.175997072814,17849,63,0.3529609501932881,0.3451218114437808,4984,12865,5.0,,0.0,,6,57,57,18849,2549
2020-08-05,S92000003,Scotland,64,18913,346.01170874496887,4.939626783754116,0,2549,46.63373582144164,4661,307651,5628.448591291621,18447,73,0.3957283027050469,0.3771956856702619,4900,13547,6.0,,0.0,,8,65,64,18913,2549
2020-08-06,S92000003,Scotland,62,18975,347.145993413831,5.579948774240761,0,2549,46.63373582144164,4118,311769,5703.787047200878,15929,73,0.4582836336242074,0.4148782266645942,4287,11642,2.0,,0.0,,7,66,62,18975,2549
2020-08-07,S92000003,Scotland,46,19021,347.98755945847057,6.0373216245883645,0,2549,46.63373582144164,3863,315632,5774.46030003659,12175,50,0.4106776180698152,0.4345249851866483,4445,7730,3.0,,0.0,,3,47,46,19021,2549
2020-08-08,S92000003,Scotland,27,19048,348.481522136846,6.128796194657886,0,2549,46.63373582144164,2252,317884,5815.660446395902,5591,28,0.5008048649615454,0.4332396183804213,2727,2864,3.0,,0.0,,4,24,27,19048,2549
2020-08-09,S92000003,Scotland,26,19074,348.95718990120747,6.256860592755214,0,2549,46.63373582144164,1872,319756,5849.908525429931,4702,36,0.7656316461080391,0.453198334813243,2645,2057,1.0,,0.0,,3,33,26,19074,2549
2020-08-10,S92000003,Scotland,57,19131,350.0,6.201975850713502,0,2549,46.63373582144164,4394,324150,5930.296377607025,13694,64,0.4673579669928435,0.4378471947232059,5431,8263,7.0,,0.0,,9,55,57,19131,2549
2020-08-11,S92000003,Scotland,64,19195,351.1708744968899,6.330040248810831,0,2549,46.63373582144164,4163,328313,6006.458104646908,18228,77,0.4224270353302611,0.4517495437442264,5151,13077,3.0,,0.0,,6,71,64,19195,2549
2020-08-12,S92000003,Scotland,48,19243,352.0490303695573,6.0373216245883645,0,2549,46.63373582144164,3660,331973,6073.417489937797,16788,57,0.3395282344531808,0.4419851447070844,4538,12250,2.0,,0.0,,3,54,48,19243,2549
2020-08-13,S92000003,Scotland,52,19295,353.0003658982803,5.854372484449323,0,2549,46.63373582144164,3480,335453,6137.083790706184,15116,72,0.4763164858428155,0.4449903817183118,4546,10570,3.0,,0.0,,9,63,52,19295,2549
2020-08-14,S92000003,Scotland,50,19345,353.9151115989755,5.92755214050494,0,2549,46.63373582144164,3853,339306,6207.574094401756,12294,62,0.504311046038718,0.45826438151667,4548,7746,7.0,,0.0,,7,55,50,19345,2549
2020-08-15,S92000003,Scotland,20,19365,354.2810098792536,5.79948774240761,0,2549,46.63373582144164,2509,341815,6253.476033662641,6163,30,0.4867759208177835,0.4575501523251135,2893,3270,7.0,,1.0,,4,26,20,19365,2549
2020-08-16,S92000003,Scotland,30,19395,354.8298572996707,5.872667398463227,0,2549,46.63373582144164,2609,344424,6301.207464324918,5861,37,0.6312915884661321,0.4526683608640406,2749,3112,2.0,,0.0,,3,34,30,19395,2549
2020-08-17,S92000003,Scotland,72,19467,356.1470911086718,6.1470911086717885,0,2549,46.63373582144164,5863,350287,6408.470545188438,15881,85,0.5352307789182041,0.4649566593971062,5319,10562,8.0,,0.0,,7,78,72,19467,2549
2020-08-18,S92000003,Scotland,77,19544,357.5557994877424,6.384924990852542,0,2549,46.63373582144164,6333,356620,6524.332235638492,21854,87,0.3980964583142674,0.4576561618612769,5804,16050,7.0,,0.0,,6,81,77,19544,2549
2020-08-19,S92000003,Scotland,91,19635,359.22063666300767,7.171606293450421,1,2550,46.65203073545554,6328,362948,6640.102451518477,21442,99,0.4617106613189068,0.4786484266461145,4896,16546,8.0,,0.0,,5,94,91,19635,2550
2020-08-20,S92000003,Scotland,140,19775,361.78192462495423,8.781558726673985,0,2550,46.65203073545554,7273,370221,6773.161361141602,20593,153,0.7429709124459768,0.5312812235800477,4746,15847,8.0,,0.0,,10,143,140,19775,2550
2020-08-21,S92000003,Scotland,90,19865,363.4284668862056,9.51335528723015,0,2550,46.65203073545554,7902,378123,6917.727771679473,18163,106,0.5836040301712272,0.5429395127186082,5027,13136,4.0,,0.0,,13,93,90,19865,2550
2020-08-22,S92000003,Scotland,47,19912,364.2883278448592,10.007317965605562,1,2551,46.67032564946945,5822,383945,7024.240761068423,10870,59,0.5427782888684453,0.5459429289053234,3177,7693,6.0,,0.0,,8,51,47,19912,2551
2020-08-23,S92000003,Scotland,65,19977,365.4774972557629,10.647639956092206,1,2552,46.68862056348335,6552,390497,7144.109037687523,11421,81,0.7092198581560284,0.5572930529677934,3133,8288,1.0,,0.0,,5,76,65,19977,2552
2020-08-24,S92000003,Scotland,60,20037,366.5751920965972,10.428100987925356,0,2552,46.68862056348335,12300,402797,7369.136480058544,24880,72,0.2893890675241157,0.5084234230748396,6090,18790,10.0,,1.0,,10,62,60,20037,2552
2020-08-25,S92000003,Scotland,69,20106,367.8375411635565,10.281741675814123,0,2552,46.68862056348335,11691,414488,7583.022319795096,29447,87,0.2954460556253608,0.480206993334113,6029,23418,11.0,,0.0,,13,74,69,20106,2552
2020-08-26,S92000003,Scotland,97,20203,369.6121478229052,10.391511159897547,0,2552,46.68862056348335,12483,426971,7811.397731430662,30096,113,0.375465178096757,0.4612634907541073,5799,24297,12.0,,0.0,,8,105,97,20203,2552
2020-08-27,S92000003,Scotland,99,20302,371.4233443102817,9.64141968532748,0,2552,46.68862056348335,11900,438871,8029.107208196122,24210,109,0.4502271788517141,0.4205598073608027,5204,19006,10.0,,1.0,,9,100,99,20302,2552
2020-08-28,S92000003,Scotland,104,20406,373.3260153677278,9.897548481522136,1,2553,46.706915477497255,10286,449157,8217.28869374314,21537,116,0.5386079769698658,0.4178117682554882,5054,16483,5.0,,1.0,,20,96,104,20406,2553
2020-08-29,S92000003,Scotland,95,20501,375.0640321990487,10.775704354189536,0,2553,46.706915477497255,6211,455368,8330.918404683498,11241,110,0.9785606262788008,0.4501675041876047,3176,8065,4.0,,0.0,,7,103,95,20501,2553
2020-08-30,S92000003,Scotland,102,20603,376.9301134284669,11.452616172703989,0,2553,46.706915477497255,5927,461295,8439.352360043908,10866,113,1.0399411006810233,0.4728225536358084,3242,7624,3.0,,0.0,,10,103,102,20603,2553
2020-08-31,S92000003,Scotland,144,20747,379.5645810464691,12.989388949871936,0,2553,46.706915477497255,10595,471890,8633.186974021222,23254,155,0.6665519910553024,0.5330200264186763,6430,16824,4.0,,1.0,,15,140,144,20747,2553
2020-09-01,S92000003,Scotland,199,20946,383.205268935236,15.367727771679473,0,2553,46.706915477497255,10401,482291,8823.472374679839,27409,214,0.7807654420080995,0.6257864386022758,6400,21009,4.0,,0.0,,34,180,199,20946,2553
2020-09-02,S92000003,Scotland,191,21137,386.6995975118917,17.087449688986464,1,2554,46.72521039151116,9931,492222,9005.15916575192,26178,203,0.7754603101841241,0.7049310618888005,5222,20956,9.0,,0.0,,12,191,191,21137,2554
2020-09-03,S92000003,Scotland,200,21337,390.3585803146725,18.93523600439078,1,2555,46.74350530552507,8661,500883,9163.611416026344,22294,219,0.9823270835202296,0.7914329138038507,5323,16971,4.0,,0.0,,13,206,200,21337,2555
2020-09-04,S92000003,Scotland,171,21508,393.48701061105015,20.16099524332236,1,2556,46.76180021953897,7152,508035,9294.456641053788,17487,195,1.1151140847486705,0.8714832515191488,5119,12368,17.0,,0.0,,22,173,171,21508,2556
2020-09-05,S92000003,Scotland,136,21644,395.9751189169411,20.911086717892427,0,2556,46.76180021953897,4519,512554,9377.13135748262,9327,148,1.5867910367749545,0.9114497679348024,3353,5974,9.0,,0.0,,8,140,136,21644,2556
2020-09-06,S92000003,Scotland,153,21797,398.7742407610685,21.844127332601538,0,2556,46.76180021953897,3857,516411,9447.694840834249,8054,165,2.0486714675937425,0.9693812825086006,3073,4981,8.0,,1.0,,10,155,153,21797,2556
2020-09-07,S92000003,Scotland,167,21964,401.8294914013904,22.26491035492133,0,2556,46.76180021953897,7906,524317,9592.334431028174,16543,198,1.1968808559511577,1.0542689249913584,6273,10270,16.0,,0.0,,35,163,167,21964,2556
2020-09-08,S92000003,Scotland,102,22066,403.6955726308087,20.49030369557263,0,2556,46.76180021953897,5258,529575,9688.529088913285,20278,115,0.5671170726896144,1.0344454523514286,6088,14190,14.0,,0.0,,21,94,102,22066,2556
2020-09-09,S92000003,Scotland,222,22288,407.75704354189537,21.057446030003657,0,2556,46.76180021953897,6353,535928,9804.756677643616,22641,243,1.073274148668345,1.100116614076005,5607,17034,8.0,,1.0,,18,225,222,22288,2556
2020-09-10,S92000003,Scotland,216,22504,411.70874496889866,21.350164654226123,0,2556,46.76180021953897,5567,541495,9906.60446395902,18645,262,1.4052024671493697,1.1737109980084088,5566,13079,20.0,,1.0,,31,231,216,22504,2556
2020-09-11,S92000003,Scotland,209,22713,415.53238199780463,22.04537138675448,0,2556,46.76180021953897,4647,546142,9991.620929381632,14282,243,1.7014423750175045,1.2517081169718502,5364,8918,20.0,,1.0,,25,218,209,22713,2556
2020-09-12,S92000003,Scotland,207,22920,419.3194291986828,23.34431028174168,0,2556,46.76180021953897,3490,549632,10055.470179290158,8131,236,2.902472020661665,1.3465470554644758,3338,4793,16.0,,1.0,,23,213,207,22920,2556
2020-09-13,S92000003,Scotland,166,23086,422.3563849249909,23.58214416392243,1,2557,46.78009513355288,3382,553014,10117.34357848518,7300,191,2.616438356164384,1.3800779076238174,3095,4205,12.0,,0.0,,11,180,166,23086,2557
2020-09-14,S92000003,Scotland,177,23263,425.5945847054519,23.76509330406148,3,2560,46.83497987559458,5375,558389,10215.678741309915,17016,199,1.1694875411377526,1.3749734516543082,6406,10610,19.0,,0.0,,38,161,177,23263,2560
2020-09-15,S92000003,Scotland,227,23490,429.7475301866081,26.05195755579949,0,2560,46.83497987559458,4931,563320,10305.890962312478,21047,258,1.2258279089656483,1.4963965450844474,6626,14421,20.0,,0.0,,33,225,227,23490,2560
2020-09-16,S92000003,Scotland,268,23758,434.65056714233447,26.89352360043908,0,2560,46.83497987559458,4423,567743,10386.809366995974,20120,305,1.5159045725646123,1.5899982166489894,5717,14403,34.0,,1.0,,45,260,268,23758,2560
2020-09-17,S92000003,Scotland,254,24012,439.297475301866,27.58873033296744,1,2561,46.85327478960848,4112,571855,10462.038053421147,15935,296,1.8575462817696893,1.6642428561797535,5215,10720,21.0,,1.0,,36,260,254,24012,2561
2020-09-18,S92000003,Scotland,269,24281,444.21880717160633,28.686425173801684,2,2563,46.8898646176363,3842,575697,10532.327113062567,13006,301,2.3143164693218514,1.7415045585295694,5351,7655,14.0,,3.0,,30,271,269,24281,2563
2020-09-19,S92000003,Scotland,232,24513,448.463227222832,29.143798024149287,0,2563,46.8898646176363,2647,578344,10580.753750457372,6881,258,3.749455021072518,1.7847095404965203,3217,3664,19.0,,0.0,,29,229,232,24513,2563
2020-09-20,S92000003,Scotland,315,24828,454.2261251372118,31.869740212221004,3,2566,46.94474935967801,2924,581268,10634.248079034029,7261,343,4.7238672359179175,1.935496612880928,3275,3986,19.0,,2.0,,31,312,315,24828,2566
2020-09-21,S92000003,Scotland,454,25282,462.5320160995244,36.93743139407245,2,2568,46.98133918770581,4829,586097,10722.594218807171,16238,483,2.974504249291785,2.233102459995223,6110,10128,28.0,,0.0,,76,407,454,25282,2568
2020-09-22,S92000003,Scotland,493,25775,471.55140870837903,41.80387852177095,2,2570,47.01792901573362,4789,590886,10810.20856201976,22076,529,2.3962674397535784,2.477417575381464,6624,15452,33.0,,1.0,,84,445,493,25775,2570
2020-09-23,S92000003,Scotland,567,26342,481.9246249542627,47.27405781192828,2,2572,47.05451884376144,4893,595779,10899.725576289791,21371,595,2.78414674091058,2.7294488556749186,5744,15627,27.0,,3.0,,72,523,567,26342,2572
2020-09-24,S92000003,Scotland,715,27057,495.0054884742041,55.7080131723381,2,2574,47.09110867178924,4576,600355,10983.443102817417,18064,741,4.102081488042515,3.098277357789069,5501,12563,35.0,,1.0,,55,686,715,27057,2574
2020-09-25,S92000003,Scotland,577,27634,505.5616538602269,61.34284668862057,1,2575,47.10940358580315,4060,604415,11057.720453713868,13717,619,4.512648538310126,3.378531929399288,4972,8745,35.0,,1.0,,59,560,577,27634,2575
2020-09-26,S92000003,Scotland,434,28068,513.5016465422613,65.0384193194292,2,2577,47.14599341383095,3001,607416,11112.623490669594,7934,474,5.97428787496849,3.5476884709500194,3477,4457,34.0,,3.0,,50,424,434,28068,2577
2020-09-27,S92000003,Scotland,357,28425,520.032930845225,65.80680570801317,2,2579,47.18258324185876,2840,610256,11164.58104646908,7224,401,5.55094130675526,3.603316326530612,3411,3813,34.0,,2.0,,54,347,357,28425,2579
2020-09-28,S92000003,Scotland,624,29049,531.4489571899012,68.91694109037688,3,2582,47.23746798390048,4561,614817,11248.0241492865,16211,677,4.176176670162236,3.786222876816421,5511,10700,45.0,,3.0,,99,578,624,29049,2582
2020-09-29,S92000003,Scotland,659,29708,543.505305525064,71.95389681668496,1,2583,47.25576289791438,5052,619869,11340.45005488474,23162,704,3.0394611864260423,3.9105522691604064,6924,16238,33.0,,2.0,,82,622,659,29708,2583
2020-09-30,S92000003,Scotland,794,30502,558.0314672521039,76.1068422978412,4,2587,47.32894255397,4743,624612,11427.22283205269,21769,846,3.8862602783775095,4.128385192587041,6095,15674,47.0,,4.0,,94,752,794,30502,2587
2020-10-01,S92000003,Scotland,778,31280,572.2649103549213,77.25942188071717,5,2592,47.42041712403952,4491,629103,11509.385290889131,19123,839,4.387386916278826,4.178119846069269,6195,12928,64.0,,2.0,,130,709,778,31280,2592
2020-10-02,S92000003,Scotland,817,32097,587.2118551042811,81.65020124405416,1,2593,47.43871203805342,4730,633833,11595.9202341749,15671,889,5.67289898538702,4.3476695411093305,5699,9972,54.0,,7.0,,113,776,817,32097,2593
2020-10-03,S92000003,Scotland,695,32792,599.9268203439443,86.42517380168313,3,2596,47.49359678009513,3713,637546,11663.849249908526,9717,771,7.934547699907379,4.542112210636357,3826,5891,46.0,,3.0,,85,686,695,32792,2596
2020-10-04,S92000003,Scotland,741,33533,613.4833516282473,93.45042078302232,3,2599,47.548481522136846,3877,641423,11734.778631540432,9788,788,8.05067429505517,4.776465900330039,3634,6154,46.0,,1.0,,83,705,741,33533,2599
2020-10-05,S92000003,Scotland,1098,34631,633.571167215514,102.12221002561289,2,2601,47.585071350164654,6608,648031,11855.67142334431,21043,1182,5.617069809437818,5.004448213647286,7382,13661,73.0,,3.0,,168,1014,1098,34631,2601
2020-10-06,S92000003,Scotland,1189,35820,655.3238199780461,111.81851445298209,4,2605,47.65825100622028,6094,654125,11967.160629345042,25363,1267,4.995465836060403,5.374201871417607,7425,17938,94.0,,0.0,,229,1038,1189,35820,2605
2020-10-07,S92000003,Scotland,1251,37071,678.2107574094402,120.17929015733624,9,2614,47.82290523234541,6060,660185,12078.0278082693,24646,1332,5.404528118153047,5.638566904133194,6739,17907,88.0,,5.0,,191,1141,1251,37071,2614
2020-10-08,S92000003,Scotland,1170,38241,699.6158068057081,127.35089645078668,11,2625,48.02414928649836,5709,665894,12182.47347237468,21448,1258,5.865348750466244,5.864062157335756,6489,14959,95.0,,3.0,,174,1084,1170,38241,2625
2020-10-09,S92000003,Scotland,1095,39336,719.6487376509331,132.436882546652,6,2631,48.13391877058178,5461,671355,12282.38199780461,16921,1190,7.03268128361208,6.040674495447001,5794,11127,81.0,,5.0,,215,975,1095,39336,2631
2020-10-10,S92000003,Scotland,938,40274,736.8093669959751,136.88254665203073,11,2642,48.33516282473472,3594,674949,12348.133918770582,9886,1043,10.55027311349383,6.243464115573802,3664,6222,75.0,,5.0,,153,890,938,40274,2642
2020-10-11,S92000003,Scotland,957,41231,754.3175997072814,140.834248079034,11,2653,48.53640687888767,3487,678436,12411.928283937066,9366,1053,11.242793081358103,6.4698887878575935,3332,6034,80.0,,4.0,,162,891,957,41231,2653
2020-10-12,S92000003,Scotland,1352,42583,779.0523234540798,145.4811562385657,8,2661,48.6827661909989,5999,684435,12521.679473106477,20839,1508,7.236431690580162,6.733920245351019,6905,13934,107.0,,9.0,,201,1307,1352,42583,2661
2020-10-13,S92000003,Scotland,1420,44003,805.0311013538236,149.7072813757775,12,2673,48.90230515916575,5805,690240,12627.88144895719,24920,1561,6.264044943820226,6.986862043647384,7425,17495,124.0,,9.0,,256,1305,1420,44003,2673
2020-10-14,S92000003,Scotland,1288,45291,828.5949506037322,150.38419319429198,6,2679,49.01207464324918,5631,695871,12730.900109769484,23677,1419,5.993157916965832,7.108620540387385,6290,17387,123.0,,5.0,,227,1192,1288,45291,2679
2020-10-15,S92000003,Scotland,1292,46583,852.2319795096963,152.6161727039883,16,2695,49.304793267471645,5131,701002,12824.771313574824,20280,1439,7.095660749506903,7.318351881419345,6342,13938,107.0,,11.0,,246,1193,1292,46583,2695
2020-10-16,S92000003,Scotland,1250,47833,875.1006220270766,155.45188437614345,20,2715,49.670691547749726,4912,705914,12914.635931211124,16076,1388,8.633988554366757,7.526150794920188,5545,10531,140.0,,8.0,,238,1150,1250,47833,2715
2020-10-17,S92000003,Scotland,854,48687,890.7244785949507,153.91511159897547,10,2725,49.85364068788876,3185,709099,12972.905232345409,8594,970,11.28694437979986,7.545736634559441,3198,5396,88.0,,3.0,,160,810,854,48687,2725
2020-10-18,S92000003,Scotland,832,49519,905.9458470545188,151.62824734723748,22,2747,50.25612879619466,2678,711777,13021.899012074642,7674,925,12.053687776909044,7.545469441258397,3193,4481,88.0,,7.0,,172,753,832,49519,2747
2020-10-19,S92000003,Scotland,1354,50873,930.717160629345,151.66483717526526,16,2763,50.548847420417125,5382,717159,13120.362239297476,19880,1535,7.721327967806841,7.627517526692595,6948,12932,140.0,,12.0,,294,1241,1354,50873,2763
2020-10-20,S92000003,Scotland,1688,52561,961.5989754848152,156.56787413099158,19,2782,50.89645078668131,6073,723232,13231.467252103916,26283,1856,7.061598752045048,7.783511889208257,7976,18307,138.0,,3.0,,319,1537,1688,52561,2782
2020-10-21,S92000003,Scotland,1578,54139,990.468349798756,161.87339919502378,11,2793,51.09769484083424,5619,728851,13334.26637394804,23938,1728,7.218648174450664,8.018741087797922,6335,17603,132.0,,8.0,,305,1423,1578,54139,2793
2020-10-22,S92000003,Scotland,1491,55630,1017.7460665934872,165.5140870837907,17,2810,51.40870837907061,5268,734119,13430.64398097329,20910,1661,7.943567670970827,8.157756069879616,6592,14318,136.0,,9.0,,345,1316,1491,55630,2810
2020-10-23,S92000003,Scotland,1280,56910,1041.1635565312845,166.06293450420782,18,2828,51.7380168313209,4979,739098,13521.73435784852,17200,1420,8.255813953488373,8.109801653290917,6182,11018,131.0,,7.0,,262,1158,1280,56910,2828
2020-10-24,S92000003,Scotland,948,57858,1058.507135016465,167.78265642151482,20,2848,52.10391511159898,3416,742514,13584.229784120014,9886,1102,11.147076674084564,8.131445245724372,3774,6112,119.0,,9.0,,203,899,948,57858,2848
